alert_id,customer_id,amount,account_age_days,prior_orders,prior_disputes,delivery_status,delivery_proof,device_fingerprint,address_hash,days_since_purchase,complaint_category,complaint_text,persona,ring_archetype,text_contradiction,would_win_if_fought
ALT02460,CUST00385,1588.14,182,9,3,delivered,signed,dev_7fb0b7b6,addr_aa0be687,3,not_as_described,"Received the wrong variant, this is not what I ordered. I raised this before and got no response.",opportunist,,False,1
ALT02461,CUST01535,966.49,478,35,0,delivered,signed,dev_a090360d,addr_55c9bf0f,22,duplicate_charge,Duplicate debit of the same amount on the same day.,honest,,False,1
ALT02462,CUST00292,5089.69,429,9,0,in_transit,none,dev_8babce3b,addr_d5a804eb,42,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,1
ALT02463,CUST01114,2032.14,375,36,0,delivered,otp,dev_2031d750,addr_a8e56e0c,39,item_not_received,I have not received this package even after 39 days.,honest,,False,1
ALT02464,CUST01481,861.13,623,16,0,delivered,none,dev_b25c5b50,addr_866b329a,16,item_not_received,Nothing was delivered to my address. Please refund the amount. It stopped working after two days of use. Kindly help.,honest,,True,0
ALT02465,CUST00619,1927.68,716,13,1,delivered,otp,dev_41c7d9b3,addr_bdce4d4d,37,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,1
ALT02466,CUST01579,4895.29,1323,34,0,lost,none,dev_e57b084d,addr_f47e3ca0,29,item_not_received,"Order never arrived. Tracking shows delivered but nothing reached me. The size is wrong, I want to send it back.",honest,,True,0
ALT02467,CUST01696,4718.56,964,49,0,lost,none,dev_82c56b21,addr_623ad0fc,4,item_not_received,I have not received this package even after 4 days. The colour is nothing like the photos. Kindly help.,honest,,True,0
ALT02468,CUST01392,1777.34,521,8,0,in_transit,none,dev_54c29d5c,addr_f9722cc1,14,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,0
ALT02469,CUST01314,3926.9,357,24,0,in_transit,none,dev_905f9096,addr_d9750f00,25,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,0
ALT02470,CUST01239,2578.98,557,9,4,delivered,signed,dev_1d447f41,addr_784fcb14,32,not_as_described,Product does not match the description on your site. This keeps happening.,opportunist,,False,1
ALT02471,CUST00489,502.48,89,3,3,delivered,otp,dev_f0d1fa72,addr_4a9b37f0,44,duplicate_charge,Duplicate debit of the same amount on the same day. Refund immediately.,ring,tight,False,0
ALT02472,CUST01690,1610.69,337,11,0,delivered,otp,dev_df495037,addr_0b531932,36,not_as_described,Item is not what the listing showed. Quality is poor. Kindly help.,honest,,False,1
ALT02473,CUST01332,1749.28,296,6,2,delivered,otp,dev_8116fd6c,addr_17df85b3,25,duplicate_charge,Duplicate debit of the same amount on the same day. This keeps happening.,opportunist,,False,1
ALT02474,CUST01672,955.55,664,35,1,delivered,signed,dev_f8815f18,addr_0c1d180e,41,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,1
ALT02475,CUST01515,968.47,760,12,0,delivered,signed,dev_1a354475,addr_8ae3297e,30,unauthorised,"This charge is not mine, my card was used without permission. It stopped working after two days of use.",honest,,True,0
ALT02476,CUST01180,2425.89,407,19,1,delivered,signed,dev_30807a5d,addr_aa4d52a8,35,item_not_received,I have not received this package even after 35 days.,honest,,False,1
ALT02477,CUST01336,1296.77,27,1,3,lost,none,dev_f4a985b0,addr_9ef17e4f,8,item_not_received,I have not received this package even after 8 days.,ring,tight,False,0
ALT02478,CUST01556,3360.87,315,17,1,delivered,none,dev_4024c424,addr_d6e1ba00,25,not_as_described,Item is not what the listing showed. Quality is poor. Kindly help.,honest,,False,0
ALT02479,CUST00893,200.0,649,22,1,delivered,none,dev_7c5308bf,addr_638c254c,2,unauthorised,"This charge is not mine, my card was used without permission.",honest,,False,0
ALT02480,CUST01203,1775.98,1438,50,1,delivered,otp,dev_d90949aa,addr_9f8ceda5,1,unauthorised,"Unknown charge from your store, I never placed any order.",honest,,False,0
ALT02481,CUST00100,1397.81,419,36,0,delivered,signed,dev_1947ea42,addr_d617b9c0,45,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,0
ALT02482,CUST00705,4351.03,889,44,0,lost,none,dev_98e52499,addr_277d1be9,43,unauthorised,"This charge is not mine, my card was used without permission.",honest,,False,0
ALT02483,CUST01743,454.67,878,10,0,delivered,signed,dev_1be00f8e,addr_fe656dcc,38,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,1
ALT02484,CUST01804,2295.41,696,35,0,lost,none,dev_25dbbe8d,addr_9afdd464,22,item_not_received,I have not received this package even after 22 days.,honest,,False,1
ALT02485,CUST00057,3549.58,425,12,1,lost,none,dev_925f2cc6,addr_273ef6f4,41,not_as_described,Product does not match the description on your site.,honest,,False,0
ALT02486,CUST00799,10701.62,646,34,1,delivered,otp,dev_1a312044,addr_9beab529,38,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,1
ALT02487,CUST01772,1466.3,948,34,0,in_transit,none,dev_5d96120d,addr_34680b6e,14,unauthorised,"Unknown charge from your store, I never placed any order. Kindly help.",honest,,False,0
ALT02488,CUST01512,2909.66,1074,21,1,delivered,otp,dev_e2fb8d66,addr_960952eb,43,unauthorised,I did not authorise this transaction on my card.,honest,,False,1
ALT02489,CUST01015,476.62,1037,28,1,delivered,signed,dev_51284026,addr_61e30fb4,34,unauthorised,I did not authorise this transaction on my card.,honest,,False,1
ALT02490,CUST01108,2197.94,654,28,0,delivered,signed,dev_9be950c7,addr_b9787c4b,32,item_not_received,I have not received this package even after 32 days.,honest,,False,1
ALT02491,CUST00923,6013.34,1033,36,1,delivered,signed,dev_d22e3226,addr_28b26b1b,40,duplicate_charge,Duplicate debit of the same amount on the same day. Kindly help.,honest,,False,1
ALT02492,CUST00628,10812.9,919,48,0,delivered,signed,dev_89d716ef,addr_48dc1e26,38,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT02493,CUST00718,3155.02,1359,16,0,in_transit,otp,dev_b2165b5a,addr_40da9c7d,3,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. Kindly help.,honest,,False,0
ALT02494,CUST00778,581.0,1170,16,0,in_transit,none,dev_b8f91075,addr_3eb862c6,37,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,0
ALT02495,CUST01658,6990.01,542,18,0,delivered,otp,dev_204db9da,addr_6c624c2c,38,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT02496,CUST00489,584.89,89,3,3,delivered,signed,dev_f0d1fa72,addr_4a9b37f0,36,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. Refund immediately.,ring,tight,False,1
ALT02497,CUST01313,1920.71,484,4,1,delivered,signed,dev_06b81c8a,addr_5145c6f8,31,unauthorised,"This charge is not mine, my card was used without permission. This keeps happening.",opportunist,,False,0
ALT02498,CUST00351,1751.59,583,11,4,delivered,otp,dev_5a2d465b,addr_1d59b308,36,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. This keeps happening.,opportunist,,False,1
ALT02499,CUST00322,810.34,492,33,0,delivered,none,dev_d317d8c9,addr_d8ddbbc0,19,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,0
ALT02500,CUST00472,461.46,29,3,0,delivered,signed,dev_3f086a9e,addr_243191eb,38,item_not_received,Nothing was delivered to my address. Please refund the amount. Refund immediately.,ring,tight,False,1
ALT02501,CUST01045,4713.84,718,7,0,delivered,none,dev_493e904d,addr_a7de02cc,16,item_not_received,Nothing was delivered to my address. Please refund the amount. Kindly help.,honest,,False,1
ALT02502,CUST01661,2256.18,1302,34,1,in_transit,none,dev_f1613bab,addr_d653d4bb,42,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,0
ALT02503,CUST00987,594.87,256,20,1,delivered,otp,dev_76d32b96,addr_6fa6681c,37,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,1
ALT02504,CUST00417,2539.32,53,3,3,delivered,signed,dev_7a14cf98,addr_72557e4e,20,not_as_described,Item is not what the listing showed. Quality is poor. Refund immediately.,ring,household,False,1
ALT02505,CUST00507,14282.49,817,44,1,delivered,otp,dev_10d7a164,addr_ad74dd43,22,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,0
ALT02506,CUST00940,5508.47,968,45,1,delivered,otp,dev_9f85c2dd,addr_d60bf603,13,not_as_described,Product does not match the description on your site. Kindly help.,honest,,False,1
ALT02507,CUST01750,2641.41,73,1,2,in_transit,otp,dev_f4a985b0,addr_9ef17e4f,29,not_as_described,"Received the wrong variant, this is not what I ordered.",ring,tight,False,0
ALT02508,CUST01806,2693.97,1062,26,0,in_transit,otp,dev_440b71a6,addr_6bcce72a,17,duplicate_charge,"Charged twice for the same order, please reverse one debit. Kindly help.",honest,,False,0
ALT02509,CUST00205,5324.78,297,16,0,delivered,signed,dev_00231f70,addr_5256f928,30,unauthorised,"This charge is not mine, my card was used without permission.",honest,,False,1
ALT02510,CUST00818,1900.13,364,8,2,delivered,signed,dev_6b4a3541,addr_c8aae0c8,38,unauthorised,"Unknown charge from your store, I never placed any order.",opportunist,,False,1
ALT02511,CUST00032,323.08,1032,7,1,delivered,none,dev_ddcf5003,addr_f0c44ecb,38,unauthorised,"This charge is not mine, my card was used without permission.",honest,,False,0
ALT02512,CUST01723,1025.71,1264,26,0,delivered,signed,dev_11654cb3,addr_69479974,7,duplicate_charge,Duplicate debit of the same amount on the same day. Kindly help.,honest,,False,1
ALT02513,CUST01796,1167.0,400,33,1,delivered,signed,dev_3d922952,addr_bb56588b,40,duplicate_charge,"Charged twice for the same order, please reverse one debit.",honest,,False,1
ALT02514,CUST01561,765.61,1284,24,1,in_transit,none,dev_7d6c3d2a,addr_be9063fb,16,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,0
ALT02515,CUST00430,1749.24,182,4,4,delivered,otp,dev_0ff48fe8,addr_da42698b,5,unauthorised,"This charge is not mine, my card was used without permission. The size is wrong, I want to send it back. I raised this before and got no response.",opportunist,,True,0
ALT02516,CUST00810,2827.82,220,13,4,in_transit,otp,dev_c9eb6e3c,addr_eeced5b3,42,item_not_received,I have not received this package even after 42 days. The colour is nothing like the photos. I raised this before and got no response.,opportunist,,True,0
ALT02517,CUST00383,404.96,70,0,0,delivered,none,dev_cf8da52b,addr_04eb1694,19,duplicate_charge,"Charged twice for the same order, please reverse one debit.",ring,household,False,0
ALT02518,CUST00364,1694.3,375,8,1,in_transit,otp,dev_d83e262a,addr_8a426ff0,15,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. This keeps happening.,opportunist,,False,0
ALT02519,CUST00511,579.73,869,26,1,delivered,signed,dev_6bebac31,addr_d5bcb8d0,6,unauthorised,"Unknown charge from your store, I never placed any order.",honest,,False,1
ALT02520,CUST00469,782.18,1406,7,1,delivered,signed,dev_05f4949b,addr_6fe05fa2,40,item_not_received,I have not received this package even after 40 days. Kindly help.,honest,,False,1
ALT02521,CUST00101,938.61,1485,39,0,in_transit,none,dev_0b660bcd,addr_8b6daa25,4,item_not_received,Nothing was delivered to my address. Please refund the amount. Kindly help.,honest,,False,0
ALT02522,CUST01747,1341.57,1373,14,1,lost,none,dev_f8751fd4,addr_544c0132,37,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,0
ALT02523,CUST00388,718.53,1028,15,1,delivered,signed,dev_eb67146a,addr_88bc539c,6,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT02524,CUST00338,363.17,1420,5,1,delivered,signed,dev_2cabd7e7,addr_06998731,5,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,0
ALT02525,CUST00893,4282.0,649,22,1,delivered,otp,dev_7c5308bf,addr_638c254c,22,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT02526,CUST00447,859.32,703,38,1,delivered,signed,dev_f66c7331,addr_309a083a,1,not_as_described,Product does not match the description on your site.,honest,,False,1
ALT02527,CUST01223,2759.71,766,42,1,in_transit,none,dev_fb02bebb,addr_d52721e7,28,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,1
ALT02528,CUST00899,1314.95,1397,29,1,delivered,signed,dev_3bdbc09e,addr_8fb864e4,31,not_as_described,Product does not match the description on your site.,honest,,False,1
ALT02529,CUST01441,1095.93,1206,28,1,delivered,otp,dev_4dea5200,addr_dcaa5893,12,item_not_received,Nothing was delivered to my address. Please refund the amount. Kindly help.,honest,,False,0
ALT02530,CUST00210,3947.24,550,19,0,delivered,signed,dev_8897c497,addr_4ab63e0f,39,not_as_described,Product does not match the description on your site.,honest,,False,1
ALT02531,CUST00594,1962.17,560,20,1,delivered,signed,dev_b297a782,addr_b357f3f9,33,item_not_received,Nothing was delivered to my address. Please refund the amount. Kindly help.,honest,,False,1
ALT02532,CUST00388,6150.76,1028,15,1,delivered,signed,dev_eb67146a,addr_88bc539c,21,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. Kindly help.,honest,,False,1
ALT02533,CUST00062,1364.39,225,20,0,delivered,signed,dev_78c59073,addr_266bf2ea,4,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,1
ALT02534,CUST00892,1811.5,398,3,2,delivered,otp,dev_d4018a45,addr_b409b855,26,duplicate_charge,Duplicate debit of the same amount on the same day. This keeps happening.,opportunist,,False,1
ALT02535,CUST00300,852.22,492,14,1,delivered,none,dev_e4edc295,addr_e39940dd,16,not_as_described,"Received the wrong variant, this is not what I ordered. Kindly help.",honest,,False,1
ALT02536,CUST00669,956.27,276,41,1,lost,none,dev_c559cd0f,addr_d13032db,27,duplicate_charge,Two payments went out for a single purchase. Kindly help.,honest,,False,0
ALT02537,CUST01309,1125.92,173,7,1,delivered,none,dev_c04a3f68,addr_ee7385d8,13,duplicate_charge,"Charged twice for the same order, please reverse one debit. This keeps happening.",opportunist,,False,0
ALT02538,CUST01340,964.87,556,6,1,delivered,signed,dev_dac726b6,addr_8cd4b90a,34,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,1
ALT02539,CUST00735,4015.49,1312,28,0,delivered,none,dev_6d9c5b50,addr_3f5e3b8c,16,unauthorised,"Unknown charge from your store, I never placed any order.",honest,,False,0
ALT02540,CUST01489,1292.69,8,2,0,in_transit,otp,dev_aec61694,addr_18720dc7,10,item_not_received,I have not received this package even after 10 days.,ring,tight,False,1
ALT02541,CUST00804,4114.05,335,24,0,delivered,signed,dev_c12a34f4,addr_c8497436,11,item_not_received,I have not received this package even after 11 days. The colour is nothing like the photos.,honest,,True,1
ALT02542,CUST00325,2293.2,219,36,1,delivered,signed,dev_56fe972b,addr_6b4d3d1a,29,unauthorised,"This charge is not mine, my card was used without permission.",honest,,False,1
ALT02543,CUST01267,500.77,898,15,1,in_transit,otp,dev_98a21f1c,addr_e222b6a6,13,duplicate_charge,Duplicate debit of the same amount on the same day. Kindly help.,honest,,False,0
ALT02544,CUST00873,1559.45,405,13,0,in_transit,none,dev_9a0270da,addr_f69777a1,20,duplicate_charge,Duplicate debit of the same amount on the same day. Kindly help.,honest,,False,0
ALT02545,CUST01795,5192.84,209,33,1,in_transit,none,dev_c606ddc4,addr_288f3435,9,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,0
ALT02546,CUST01331,2518.25,1098,33,0,delivered,otp,dev_5fec59ac,addr_20db4294,4,unauthorised,"Unknown charge from your store, I never placed any order. The box was torn when I opened it.",honest,,True,1
